country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-04,,,,,-35,11
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-05,,,,,-30,13
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-08,,,,,-34,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-09,,,,,-32,11
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-10,,,,,-29,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-11,,,,,-32,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-12,,,,,-31,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-15,,,,,-43,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-16,,,,,-41,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-17,,,,,-38,11
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-18,,,,,-39,11
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-19,,,,,-39,12
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-22,,,,,-25,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-23,,,,,-27,9
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-24,,,,,-27,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-25,,,,,-24,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-02-26,,,,,-26,9
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-01,,,,,-25,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-02,,,,,-26,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-03,,,,,-27,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-04,,,,,-25,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-05,,,,,-23,9
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-08,,,,,-26,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-09,,,,,-25,7
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-10,,,,,-25,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-11,,,,,-28,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-12,,,,,-25,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-15,,,,,-26,9
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-16,,,,,-24,7
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-17,,,,,-23,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-18,,,,,-21,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-19,,,,,-22,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-22,,,,,-24,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-23,,,,,-24,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-24,,,,,-21,8
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-25,,,,,-24,7
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-26,,,,,-22,7
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-29,,,,,-36,10
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-30,,,,,-41,7
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-03-31,,,,,-43,5
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-04-01,,,,,-77,16
DK,Denmark,Region of Southern Denmark,Kerteminde Municipality,,,,ChIJyYAtrIsZTUYRehX3ryp7dr8,2021-04-02,,,,,-76,16
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-01,-83,-77,,-72,-87,23
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-02,-57,-16,7,-49,-24,10
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-03,-49,-21,-1,-57,-16,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-04,-40,-4,,-48,-32,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-05,-41,-4,,-44,-32,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-06,-44,-7,,-42,-34,15
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-07,-45,-10,,-45,-33,15
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-08,-47,-12,,-52,-33,16
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-09,-55,-17,,-46,-14,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-10,-49,-21,-12,-54,-12,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-11,-41,-13,,-47,-32,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-12,-42,-6,,-40,-32,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-13,-43,-8,,-45,-33,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-14,-43,-7,,-40,-33,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-15,-47,-14,,-48,-34,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-16,-55,-17,,-47,-18,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-17,-46,-26,,-47,-16,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-18,-40,-13,,-41,-33,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-19,-44,-12,,-41,-34,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-20,-43,-9,,-45,-34,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-21,-44,-6,,-44,-34,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-22,-46,-13,,-50,-34,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-23,-53,-13,,-42,-19,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-24,-47,-19,,-50,-14,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-25,-39,-9,,-44,-31,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-26,-40,-8,,-40,-30,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-27,-43,-9,,-40,-31,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-28,-42,-3,,-37,-30,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-29,-38,-3,,-49,-30,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-30,-46,-5,,-41,-13,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-01-31,-41,-12,,-43,-10,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-01,-38,-5,,-39,-31,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-02,-38,-3,,-38,-30,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-03,-43,-11,,-33,-31,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-04,-39,-2,,-34,-32,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-05,-41,-4,,-49,-32,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-06,-49,-7,,-40,-15,7
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-07,-47,-16,-15,-50,-12,7
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-08,-38,-7,,-43,-29,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-09,-39,-4,,-36,-28,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-10,-40,-3,,-38,-30,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-11,-37,5,,-34,-27,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-12,-38,-2,,-41,-28,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-13,-48,-6,,-33,-16,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-14,-35,-6,,-48,-2,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-15,-35,-2,,-39,-38,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-16,-39,-5,,-36,-39,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-17,-36,0,,-38,-39,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-18,-37,2,,-37,-40,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-19,-43,-7,,-45,-42,14
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-20,-54,-16,,-37,-8,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-21,-45,-15,,-45,1,4
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-22,-39,-5,,-39,-29,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-23,-38,-7,,-33,-29,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-24,-37,-3,,-34,-28,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-25,-37,1,,-37,-27,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-26,-35,4,,-44,-28,12
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-27,-44,-3,,-35,-4,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-02-28,-34,-9,35,-44,4,4
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-01,-14,0,,-33,-26,10
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-02,-19,1,,-32,-25,10
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-03,-21,1,,-31,-27,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-04,-22,2,,-29,-27,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-05,-28,-2,,-40,-25,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-06,-36,-5,,-38,3,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-07,-30,-9,32,-40,11,4
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-08,-22,0,,-32,-24,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-09,-22,2,,-28,-23,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-10,-25,2,,-28,-23,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-11,-31,-2,,-35,-24,13
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-12,-30,-1,,-40,-22,11
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-13,-38,-8,-22,-44,3,6
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-14,-29,-8,22,-42,9,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-15,-18,2,,-29,-20,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-16,-23,0,,-30,-20,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-17,-20,2,,-26,-21,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-18,-21,4,,-23,-19,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-19,-26,2,,-37,-20,10
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-20,-34,-4,,-32,6,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-21,-24,-7,,-39,11,4
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-22,-19,-2,,-31,-20,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-23,-22,3,,-28,-19,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-24,-30,3,,-34,-20,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-25,-31,5,,-28,-19,8
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-26,-37,-2,,-38,-19,9
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-27,-41,-1,,-36,15,4
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-28,-41,-15,-5,-55,7,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-29,-20,5,,-37,-37,10
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-30,-14,13,,-29,-36,7
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-03-31,5,44,,-6,-39,5
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-04-01,-51,-28,,-43,-79,17
DK,Denmark,Region of Southern Denmark,Kolding Municipality,,,,ChIJcydl4RCgTEYRq2Z8Xzgi9pw,2021-04-02,-62,-43,,-55,-79,18
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-01,,,,,-79,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-04,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-05,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-06,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-07,,,,,-24,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-08,,,,,-24,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-11,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-12,,,,,-26,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-13,,,,,-29,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-14,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-15,,,,,-26,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-18,,,,,-30,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-19,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-20,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-21,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-22,,,,,-28,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-25,,,,,-29,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-26,,,,,-32,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-27,,,,,-25,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-28,,,,,-21,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-01-29,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-01,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-02,,,,,-33,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-03,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-04,,,,,-28,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-05,,,,,-26,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-08,,,,,-27,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-09,,,,,-32,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-10,,,,,-28,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-11,,,,,-20,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-12,,,,,-23,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-15,,,,,-35,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-16,,,,,-35,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-17,,,,,-30,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-18,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-19,,,,,-31,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-22,,,,,-20,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-23,,,,,-21,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-24,,,,,-15,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-25,,,,,-16,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-02-26,,,,,-18,
DK,Denmark,Region of Southern Denmark,Langeland Municipality,,,,ChIJ-5__Gcm1skcRGSe-DWiojkI,2021-03-01,,,,,-15,
