country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-18,13,6,,-4,-23,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-19,2,0,,6,-21,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-20,-10,-3,,,8,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-21,-7,-6,,,8,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-22,14,0,,-4,-25,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-23,9,1,,5,-24,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-24,9,-4,,2,-18,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-25,18,5,,-7,-23,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-26,-3,-2,,3,-20,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-27,-22,-12,,,3,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-28,-8,-6,,,4,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-29,14,-1,,-14,-33,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-06-30,26,12,,-8,-34,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-01,16,5,,-14,-31,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-02,21,3,,-8,-36,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-03,4,-2,,-6,-35,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-04,-14,-10,,11,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-05,-4,-7,,,-11,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-06,17,2,,-24,-44,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-07,14,2,,-7,-44,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-08,14,-5,,-8,-42,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-09,12,-6,,-21,-44,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-10,12,-7,,-14,-42,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-11,-6,-14,,,-6,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-12,5,-13,,,1,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-13,33,-2,,-23,-54,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-14,25,-6,,-7,-55,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-15,17,-4,,33,-53,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-16,19,-8,,28,-54,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-17,1,-16,,53,-52,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-18,-24,-23,,,0,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-19,-6,-17,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-20,30,-1,,35,-55,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-21,23,-3,,36,-55,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-22,17,-11,,39,-54,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-23,21,-7,,29,-55,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-24,4,-9,,34,-55,9
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-25,-18,-21,,,-10,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-26,-7,-14,,,-6,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-27,24,-5,,36,-51,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-28,21,-7,,44,-51,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-29,19,-10,,36,-49,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-30,27,-5,,21,-52,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-07-31,21,0,,43,-48,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-01,-12,-14,,,-3,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-02,16,0,,,-5,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-03,38,3,,32,-42,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-04,34,3,,39,-42,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-05,27,0,,51,-37,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-06,27,-2,,41,-39,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-07,9,-5,,55,-40,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-08,-15,-17,,,-8,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-09,3,-8,,,0,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-10,27,1,,63,-29,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-11,27,-3,,76,-30,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-12,26,-2,,84,-26,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-13,27,-5,,67,-28,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-14,15,-23,,90,-25,0
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-15,-10,-39,,,-4,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-16,2,-33,,,3,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-17,,,,,-28,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-18,,,,,-25,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-19,,,,,-22,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-20,,,,,-26,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-21,,,,,-24,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-24,,,,,-21,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-25,,,,,-22,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-26,,,,,-18,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-27,,,,,-21,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-28,,,,,,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-08-31,,,,,-19,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-01,,,,,-19,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-02,,,,,-16,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-03,,,,,-21,1
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-04,,,,,,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-07,,,,,-23,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-08,,,,,-21,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-09,,,,,-20,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-10,,,,,-23,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-11,7,-35,,96,-21,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-12,-6,-42,,,-6,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-13,0,-33,,,-8,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-14,13,-36,,67,-23,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-15,12,-33,,89,-22,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-16,3,-34,,80,-20,2
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-17,12,-36,,64,-22,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-18,5,-35,,97,-21,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-19,-11,-40,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-20,1,-34,,,-4,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-21,6,-36,,71,-25,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-22,5,-33,,78,-23,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-23,2,-32,,87,-20,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-24,10,-26,,64,-22,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-25,-9,-37,,79,-22,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-26,-12,-36,,,1,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-27,-7,-36,,,-2,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-28,6,-36,,63,-23,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-29,8,-23,,85,-21,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-09-30,17,-21,,91,-18,3
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-01,19,-24,,81,-21,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-02,12,-25,,102,-18,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-03,-2,-37,,,-2,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-04,9,-31,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-05,13,-26,,82,-21,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-06,13,-27,,98,-21,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-07,10,-26,,94,-17,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-08,10,-26,,72,-21,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-09,5,-27,,115,-17,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-10,-5,-34,,,-2,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-11,5,-34,,,-12,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-12,20,-25,,36,-45,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-13,16,-26,,61,-43,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-14,11,-28,,54,-43,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-15,18,-31,,42,-45,8
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-16,5,-28,,66,-44,8
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-17,-10,-39,,,-5,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-18,1,-32,,,-9,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-19,1,-30,,79,-20,4
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-20,4,-26,,91,-19,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-21,0,-28,,98,-16,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-22,6,-22,,82,-19,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-23,-3,-23,,104,-17,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-24,-13,-31,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-25,-1,-33,,,-10,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-26,2,-28,,75,-20,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-27,5,-23,,93,-21,5
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-28,2,-24,,85,-18,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-29,5,-29,,68,-20,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-30,3,-25,,96,-19,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-10-31,-13,-34,,,-5,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-01,1,-34,,,-13,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-02,1,-35,,71,-23,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-03,3,-25,,92,-20,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-04,-2,-28,,82,-17,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-05,5,-26,,65,-20,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-06,-1,-28,,86,-18,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-07,-5,-33,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-08,7,-31,,,-16,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-09,2,-29,,66,-20,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-10,2,-23,,90,-19,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-11,3,-27,,84,-16,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-12,4,-25,,76,-19,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-13,0,-27,,100,-16,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-14,-5,-31,,,-8,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-15,2,-32,,,-10,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-16,4,-29,,76,-19,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-17,4,-30,,94,-19,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-18,0,-25,,85,-16,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-19,7,-30,,77,-17,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-20,4,-24,,111,-16,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-21,-7,-33,,,-14,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-22,2,-33,,,-16,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-23,7,-28,,77,-19,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-24,8,-24,,97,-19,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-25,6,-25,,88,-16,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-26,17,-27,,81,-19,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-27,31,-24,,116,-17,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-28,-1,-32,,,-7,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-29,11,-25,,,-9,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-11-30,18,-25,,78,-22,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-01,15,-22,,84,-19,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-02,9,-21,,92,-15,6
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-03,14,-18,,78,-20,7
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-04,7,-25,,106,-19,8
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-05,-7,-33,,,-12,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-06,7,-30,,,-10,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-07,12,-34,,66,-26,8
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-08,17,-24,,74,-27,9
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-09,-10,-24,,37,-37,14
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-10,-4,-23,,34,-39,13
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-11,-12,-28,,57,-38,15
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-12,-20,-27,,,-19,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-13,-9,-34,,,-22,
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-14,-5,-27,,34,-42,15
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-15,-4,-22,,38,-42,14
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-16,7,-19,,48,-39,13
DK,Denmark,Capital Region of Denmark,Hillerød Municipality,,,,ChIJPYFGBvQ_UkYRWshnOMUADh4,2020-12-17,-1,-19,,21,-40,16
